latency_ms
31.20589256286621
31.249284744262695
24.565935134887695
15.631914138793945
31.247854232788086
15.648841857910156
15.614748001098633
39.76631164550781
10.422229766845703
30.18665313720703
15.641450881958008
28.078556060791016
31.252622604370117
31.251907348632812
15.642404556274414
30.60293197631836
21.4841365814209
15.657186508178711
31.220197677612305
34.218549728393555
23.780107498168945
25.236845016479492
31.213045120239258
32.83548355102539
21.72255516052246
15.650510787963867
31.239032745361328
15.605688095092773
24.384737014770508
15.634536743164062
31.246423721313477
31.250953674316406
19.87767219543457
15.63119888305664
40.83585739135742
35.26949882507324
35.212039947509766
21.834373474121094
33.205270767211914
33.33115577697754
29.552936553955078
20.67708969116211
33.47969055175781
31.682729721069336
29.923677444458008
35.6905460357666
18.911361694335938
31.36897087097168
47.49560356140137
35.37631034851074
16.68071746826172
34.442901611328125
16.72816276550293
28.741836547851562
23.958206176757812
22.795915603637695
15.626907348632812
15.655279159545898
42.95063018798828
25.638818740844727
27.233362197875977
36.41200065612793
33.49018096923828
34.52754020690918
34.937143325805664
31.594276428222656
22.97353744506836
34.171342849731445
32.588958740234375
35.15934944152832
30.5936336517334
31.29863739013672
28.609752655029297
31.798124313354492
23.955106735229492
29.140233993530273
23.827552795410156
15.821456909179688
32.22942352294922
18.884897232055664
30.017614364624023
21.992921829223633
23.3004093170166
31.27741813659668
24.63817596435547
31.256675720214844
15.62356948852539
31.284332275390625
39.167165756225586
16.933202743530273
15.653133392333984
31.330108642578125
36.017656326293945
15.654563903808594
31.245946884155273
15.603303909301758
37.741899490356445
31.255245208740234
15.640497207641602
31.230688095092773
41.19372367858887
8.89730453491211
31.264066696166992
31.239748001098633
28.409481048583984
35.12144088745117
24.44005012512207
33.773183822631836
21.853923797607422
25.134563446044922
31.543493270874023
38.41233253479004
17.417430877685547
31.21209144592285
16.837596893310547
23.462295532226562
31.240224838256836
31.345129013061523
15.655994415283203
23.97775650024414
15.6402587890625
31.238317489624023
15.666484832763672
34.803152084350586
25.62880516052246
31.262636184692383
41.800737380981445
15.70892333984375
31.19659423828125
31.225919723510742
26.608943939208984
15.633821487426758
31.244516372680664
15.678882598876953
31.19945526123047
19.72031593322754
31.253337860107422
31.253337860107422
15.623092651367188
24.55449104309082
15.627384185791016
31.2502384185791
31.25786781311035
37.248849868774414
15.628814697265625
